Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"A Spriggs, R Rotman, K Trauth","Functional analysis of web-based GIS tools for environmental justice assessment of transportation projects",2024,"Transportation Research Part D: Transport …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1361920924000373","https://scholar.google.com/scholar?cites=900926294829229476&as_sdt=2005&sciodt=2007&hl=en",17,"2025-09-15 07:45:08","HTML","","","",,,,,2,2.00,1,3,1,"… climate change and environmental burdens. First, we provide an overview of federal policy initiatives related to environmental justice, … Then, we examine the US National Environmental …","https://www.sciencedirect.com/science/article/pii/S1361920924000373","https://scholar.google.com/scholar?q=related:pOUaHLG7gAwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"AD Graham","The Implications of Environmental Health Disparities in Multiple Sclerosis Care",2025,"","search.proquest.com","https://search.proquest.com/openview/1648bdf5b2ea3ea142ad59d3a2d8c50e/1?pq-origsite=gscholar&cbl=18750&diss=y","",32,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… environmental justice index ranking (EJI), as well as their social vulnerability index (SVI), and environmental burden index (… an individual’s health (Environmental Justice Index, 2024). In …","","https://scholar.google.com/scholar?q=related:OsxfP_wVc84J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"AJ Fulton, PD Ries, GE Riley","Where Are the Benefits of Trees Needed Most? A Comparison of Equity-Based Mapping Tools in Austin, Texas",2025,"Arboriculture &Urban Forestry …","auf.isa-arbor.com","https://auf.isa-arbor.com/content/early/2025/07/16/jauf.2025.020","",103,"2025-09-15 07:45:08","HTML","","","",,,,,0,0.00,0,3,1,"… health and well-being of the people who reside there. Ultimately, urban forest equity is a form of environmental justice, … Data from CEJST were retrieved on 2024 January 14 from the tool’…","https://auf.isa-arbor.com/content/early/2025/07/16/jauf.2025.020","https://scholar.google.com/scholar?q=related:ilJGL_UBFlwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
2,"AT Lowe, A Maki, C Figueroa, PD Venugopal","Place-based estimates of cigarette butt litter raise environmental justice concerns in the United States",2024,"Plos one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0308930","https://scholar.google.com/scholar?cites=772947358276114694&as_sdt=2005&sciodt=2007&hl=en",41,"2025-09-15 07:45:08","HTML","","","",,,,,2,2.00,1,4,1,"… density to Social and Environmental Risk (SER) from the Environmental Justice Index (EJI) [3]… add to cumulative, disproportionate environmental health burdens for communities already …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0308930","https://scholar.google.com/scholar?q=related:Btkf8IYPugoJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"B Antwi","Are Chronic Disease Indicators Associated with Living Close to Treatment, Waste, &Disposal Sites (Landfills) in Southeastern United States?",2024,"","search.proquest.com","https://search.proquest.com/openview/d3be18d1bb394fe8e2b890cde78e3d74/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=4799254206241031986&as_sdt=2005&sciodt=2007&hl=en",69,"2025-09-15 07:45:08","","","","",,,,,1,1.00,1,1,1,"… of programs and interventions across time by providing iterative updates for comparison. … Environmental Justice Index (EJI), a comprehensive dataset that integrates a variety of health …","https://jewlscholar.mtsu.edu/server/api/core/bitstreams/9003c58f-f453-46d0-b2da-47ce6d8a3960/content","https://scholar.google.com/scholar?q=related:MsfL5UVgmkIJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Ginart, R Wurtz, AE Musselman, JP Watson","An Analysis of Equity and Equality Constraints on Power System Planning",2023,"","osti.gov","https://www.osti.gov/servlets/purl/2325299","",85,"2025-09-15 07:45:08","PDF","","","",,,,,0,0.00,0,4,2,"… Abstract—Environmental justice is a growing area of interest for power system … an “environmental justice index” (EJI) for characterizing the level of social, environmental, and health …","https://www.osti.gov/servlets/purl/2325299","https://scholar.google.com/scholar?q=related:qrq2japSnJwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"C Schooley, L Romeo, I Pfander, M Sharma, D Justman, ...","A curated data resource to support safe carbon dioxide transport-route planning",2024,"Data in Brief","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352340923010144","https://scholar.google.com/scholar?cites=8054319610924110562&as_sdt=2005&sciodt=2007&hl=en",62,"2025-09-15 07:45:08","HTML","","","",,,,,1,1.00,0,6,1,"Supporting the national target of net-zero greenhouse gas emissions in the United States by 2050, the Bipartisan Infrastructure Law (BIL) authorized investments into carbon capture …","https://www.sciencedirect.com/science/article/pii/S2352340923010144","https://scholar.google.com/scholar?q=related:4hKYNAOxxm8J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
21,"C Scott-Buechler, B Cain, K Osman, ...","Communities conditionally support deployment of direct air capture for carbon dioxide removal in the United States",2024,"… Earth &Environment","nature.com","https://www.nature.com/articles/s43247-024-01334-6","https://scholar.google.com/scholar?cites=13672146983376215905&as_sdt=2005&sciodt=2007&hl=en",58,"2025-09-15 07:45:08","HTML","","","",,,,,21,21.00,5,4,1,"… To test whether environmental injustice burden (CDC EJI) or … , suggesting that environmental justice and transitioning … percentile of the CDC’s environmental [in]justice index (EJI). …","https://www.nature.com/articles/s43247-024-01334-6","https://scholar.google.com/scholar?q=related:YV8RRT45vb0J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
22,"CA Pate, HS Zahran","The status of asthma in the United States",2024,"Preventing Chronic Disease","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC11262137/","https://scholar.google.com/scholar?cites=6218190486465970346&as_sdt=2005&sciodt=2007&hl=en",95,"2025-09-15 07:45:08","HTML","","","",,,,,22,22.00,11,2,1,"Introduction Asthma imposes a substantial health and economic burden on patients and their families and on the health care system. An assessment of the status of asthma in the US …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11262137/","https://scholar.google.com/scholar?q=related:qoCEU01zS1YJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
16,"CA Pate, X Qin, C Johnson, HS Zahran","Asthma disparities among US children and adults",2023,"Journal of Asthma","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/02770903.2023.2228915","https://scholar.google.com/scholar?cites=15292848815749387795&as_sdt=2005&sciodt=2007&hl=en",108,"2025-09-15 07:45:08","","10.1080/02770903.2023.2228915","","",,,,,16,8.00,4,4,2,"… Promoting adequate housing can help further environmental justice and reduce burden of … asthma hospitalization and emergency department visits by 2024 (Citation37). Identifying and …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10760409/","https://scholar.google.com/scholar?q=related:E9Z-EvkcO9QJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CA Sharkus, JE Givens, SM Saia, ...","Spatial and Temporal Analysis of Flood Risk in Massachusetts Environmental Justice Communities",2025,"Journal of Water …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/JWRMD5.WRENG-6482","",18,"2025-09-15 07:45:08","","10.1061/JWRMD5.WRENG-6482","","",,,,,0,0.00,0,4,1,"… indices may not be appropriate for all regions (Meijer et al. 2023). In Massachusetts, the Environmental Justice Index (EJI… not updated yet, this presents a pressing environmental justice …","https://ascelibrary.org/doi/pdf/10.1061/JWRMD5.WRENG-6482?download=true","https://scholar.google.com/scholar?q=related:JAzHTebcDEQJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CT Stephens","Exploring Environmental Health Awareness and Knowledge in 9th–12th Grade Students: A Mixed Methods Approach",2025,"","search.proquest.com","https://search.proquest.com/openview/c0ea401074d07eabb328bffad9599688/1?pq-origsite=gscholar&cbl=18750&diss=y","",91,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… 2024 school year at our partner school (91% nonWhite and 92% economically disadvantaged) using the three dimensions of Environmental Health … The Environmental Justice Index (EJI…","","https://scholar.google.com/scholar?q=related:xJ3WZZzNlo8J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
5,"D Doiron, EM Setton, J Syer, A Redivo, A McKee, ...","Healthyplan. city: a web tool to support urban environmental equity and public health in Canadian communities",2024,"… of Urban Health","Springer","https://link.springer.com/article/10.1007/s11524-024-00855-x","https://scholar.google.com/scholar?cites=3817642094872671898&as_sdt=2005&sciodt=2007&hl=en",51,"2025-09-15 07:45:08","HTML","10.1007/s11524-024-00855-x","","",,,,,5,5.00,1,6,1,"… create a flexible data system for easy updating of datasets, and (ii) … Along with the overall index, the EJI Explorer provides … ) calculates an Environmental Justice Index as the intersection …","https://link.springer.com/article/10.1007/s11524-024-00855-x","https://scholar.google.com/scholar?q=related:mrZ2MEL9-jQJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"D Owen, G Salazar Kitner","MAPPING ENVIRONMENTAL JUSTICE",2025,"Available at SSRN 5157065","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5157065","",12,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,2,1,"… at the end of 2024.Review and permitting are the bread and butter of environmental regulation,… Because New York’s law did not take effect until the end of 2024, it is not primary focus of …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5157065","https://scholar.google.com/scholar?q=related:gCxgkcTNFHYJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"D Perez","Tracking and Estimating Industrial Wastewater Transfers to Publicly Owned Treatment Works, A Data Engineering Approach",2024,"","search.proquest.com","https://search.proquest.com/openview/8450c8afd070a9d6c7d8513fc0328740/1?pq-origsite=gscholar&cbl=18750&diss=y","",113,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… of concern due to the need of updated regulatory requirements or ineffective end-of-life … environmental health [6]. Therefore, the primary goal of this dissertation is to assist environmental …","","https://scholar.google.com/scholar?q=related:fV0e99G_5aIJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
4,"E Gallego, EMP Hinz, B Massey, ...","Precision Prevention: Using data to target the right intervention at the right intensity in the right community at the right time",2024,"Yearbook of Medical …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0044-1800713","https://scholar.google.com/scholar?cites=12872015952163215850&as_sdt=2005&sciodt=2007&hl=en",73,"2025-09-15 07:45:08","HTML","10.1055/s-0044-1800713","","",,,,,4,4.00,1,4,1,"… and improve health. For example, the Environmental Justice Index [[88]] combines social risk and … Certified health IT developers will need to update their systems to support the USCDI …","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0044-1800713","https://scholar.google.com/scholar?q=related:6pnZQ0-WorIJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
3,"E Garcia, D Kyne, W Donner, A Lomeli","Understanding the new frontiers of risk, social vulnerability, and environmental justice in space exploration in the Rio Grande Valley",2025,"Environmental Hazards","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17477891.2025.2459960","https://scholar.google.com/scholar?cites=2338058711280656441&as_sdt=2005&sciodt=2007&hl=en",84,"2025-09-15 07:45:08","","10.1080/17477891.2025.2459960","","",,,,,3,3.00,1,4,1,"… updated permits and a reevaluation of environmental impacts… (South Texas Environmental Justice Network, Citation2024). … Social Vulnerability Index and Environmental Justice Index, …","","https://scholar.google.com/scholar?q=related:OSDkpQJ0ciAJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"E Janio, AR Kahl, D Kpozehouen, N Askelson, ...","Association of distance to diagnosis and area-based social measures with stage at diagnosis among Iowans with HPV-related cancers",2025,"Cancer Causes & …","Springer","https://link.springer.com/article/10.1007/s10552-025-02066-4","",67,"2025-09-15 07:45:08","HTML","10.1007/s10552-025-02066-4","","",,,,,0,0.00,0,5,1,"… stamps, social vulnerability index, and environmental justice index. Distance was measured … Additionally, the use of one year of EJI data may not accurately reflect true EJI scores for all …","https://link.springer.com/article/10.1007/s10552-025-02066-4","https://scholar.google.com/scholar?q=related:jF1gCgx8uH8J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"EG Lane","Mapping Disproportionate Impacts and Exploring Public Health Leadership in a Disproportionately Impacted Region: Implications for Environmental Justice",2024,"","search.proquest.com","https://search.proquest.com/openview/2f6240f01447e3ef89732ee38fcd7cfc/1?pq-origsite=gscholar&cbl=18750&diss=y","",65,"2025-09-15 07:45:08","BOOK","","","",,,,,0,0.00,0,1,1,"… environmental racism as they accounted for other population groups (ie, undereducated or low-income populations). These updated … , in 2022, an Environmental Justice Index (EJI) was …","","https://scholar.google.com/scholar?q=related:87i3Y38bNO0J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
